Forecast,Agent_4,Location_PARWANOO,SKU,Location_ERNAKULAM,Location_GHAZIABAD,Sales_MA_3,Agent_5,OpeningStock,Location_DEHRADUN,Receipts,Sales_MA_12,Agent_2,Agent_3,Key,Location_CHENNAI,Location_CHANDIGARH,Location_BANGALORE,Date,Location,Sales,Location_CALCUTTA,Location_KANPUR,SellingPrice,Sales_MA_6,Location_AHMEDABAD,Location_ZIRAKPUR,Location_DELHI,NetStock,Lagged_Sales,Agent_1,Division,Location_AMBALA,Location_HYDERABAD,Location_MUMBAI,Scheme End,Days of Discount,Discount (%),PROD A,PROD B,PROD C,PROD D,PROD E,AHMEDABAD,AMBALA,BANGALORE,CHANDIGARH,CHENNAI,DEHRADUN,DELHI,GHAZIABAD,HYDERABAD,KANPUR,KOCHI,KOLKATA,MUMBAI,PARWANOO,ZIRAKHPUR
9939,0,0,PROD B,1,0,16970.0,0,390,0,23040,6705.0,0,0,38565ERNAKULAM AGENT 1PROD B,0,0,0,2005-08,ERNAKULAM,23250,0,0,8.419263456090652,13410.0,0,0,0,180,12090.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
10359,0,0,PROD B,1,0,14840.0,0,180,0,22080,7470.0,0,0,38596ERNAKULAM AGENT 1PROD B,0,0,0,2005-09,ERNAKULAM,9180,0,0,8.419263456090652,14940.0,0,0,0,13080,23250.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
11704,0,0,PROD B,1,0,17720.0,0,13080,0,28320,9197.5,0,0,38626ERNAKULAM AGENT 1PROD B,0,0,0,2005-10,ERNAKULAM,20730,0,0,5.4,17085.0,0,0,0,20670,9180.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
15000,0,0,PROD B,1,0,16520.0,0,20670,0,3360,10835.0,0,0,38657ERNAKULAM AGENT 1PROD B,0,0,0,2005-11,ERNAKULAM,19650,0,0,8.419263456090652,16745.0,0,0,0,4380,20730.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
20000,0,0,PROD B,1,0,20760.0,0,4380,0,38880,12660.0,0,0,38687ERNAKULAM AGENT 1PROD B,0,0,0,2005-12,ERNAKULAM,21900,0,0,8.419263456090652,17800.0,0,0,0,21360,19650.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
17702,0,0,PROD B,1,0,20950.0,0,21360,0,31680,14435.0,0,0,38718ERNAKULAM AGENT 1PROD B,0,0,0,2006-01,ERNAKULAM,21300,0,0,5.4,19335.0,0,0,0,31740,21900.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
14221,0,0,PROD B,1,0,21220.0,0,31740,0,19200,16140.0,0,0,38749ERNAKULAM AGENT 1PROD B,0,0,0,2006-02,ERNAKULAM,20460,0,0,5.4,18870.0,0,0,0,30480,21300.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
40252,0,0,PROD B,1,0,18330.0,0,30480,0,21600,17242.5,0,0,38777ERNAKULAM AGENT 1PROD B,0,0,0,2006-03,ERNAKULAM,13230,0,0,8.419263456090652,19545.0,0,0,0,38850,20460.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150,0,0,PROD B,1,0,21510.0,0,38850,0,19200,19157.5,0,0,38808ERNAKULAM AGENT 1PROD B,0,0,0,2006-04,ERNAKULAM,30840,0,0,5.4,21230.0,0,0,0,27210,13230.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150,0,0,PROD B,1,0,24470.0,0,27210,0,41280,19795.0,0,0,38838ERNAKULAM AGENT 1PROD B,0,0,0,2006-05,ERNAKULAM,29340,0,0,5.4,22845.0,0,0,0,39150,30840.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
21800,0,0,PROD B,1,0,31393.33333333333,0,39150,0,0,21330.83333333333,0,0,38869ERNAKULAM AGENT 1PROD B,0,0,0,2006-06,ERNAKULAM,34000,0,0,5.4,24861.666666666668,0,0,0,5150,29340.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
19992,0,0,PROD B,1,0,31863.33333333333,0,4550,0,36000,23010.83333333333,0,0,38899ERNAKULAM AGENT 1PROD B,0,0,0,2006-07,ERNAKULAM,32250,0,0,8.419263456090652,26686.666666666668,0,0,0,8300,34000.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
38741,0,0,PROD B,1,0,31370.0,0,8300,0,29760,23395.0,0,0,38930ERNAKULAM AGENT 1PROD B,0,0,0,2006-08,ERNAKULAM,27860,0,0,5.5,27920.0,0,0,0,10200,32250.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
33191,0,0,PROD B,1,0,30576.666666666668,0,10200,0,48960,25265.0,0,0,38961ERNAKULAM AGENT 1PROD B,0,0,0,2006-09,ERNAKULAM,31620,0,0,5.5,30985.0,0,0,0,27540,27860.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
26305,0,0,PROD B,1,0,31909.33333333333,0,27540,0,8708,26558.166666666668,0,0,38991ERNAKULAM AGENT 1PROD B,0,0,0,2006-10,ERNAKULAM,36248,0,0,8.419263456090652,31886.33333333333,0,0,0,0,31620.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
29241,0,0,PROD B,1,0,34893.0,0,0,0,40320,27988.25,0,0,39022ERNAKULAM AGENT 1PROD B,0,0,0,2006-11,ERNAKULAM,36811,0,0,5.67,33131.5,0,0,0,3509,36248.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
31841,0,0,PROD B,1,0,34332.666666666664,0,3509,0,35520,28658.166666666668,0,0,39052ERNAKULAM AGENT 1PROD B,0,0,0,2006-12,ERNAKULAM,29939,0,0,5.67,32454.666666666668,0,0,0,9090,36811.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,1,27210.0,0,0,0,36480,28123.166666666668,0,0,38047GHAZIABAD AGENT 1PROD B,0,0,0,2004-03,GHAZIABAD,14880,0,0,8.419263456090652,29559.666666666668,0,0,0,21600,29939.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
15360,0,0,PROD B,0,1,22299.666666666668,0,21600,0,10080,28258.166666666668,0,0,38078GHAZIABAD AGENT 1PROD B,0,0,0,2004-04,GHAZIABAD,22080,0,0,8.419263456090652,28596.33333333333,0,0,0,9600,14880.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
44496,0,0,PROD B,0,1,22400.0,0,0,0,40800,29675.666666666668,0,0,38108GHAZIABAD AGENT 1PROD B,0,0,0,2004-05,GHAZIABAD,30240,0,0,5.34,28366.33333333333,0,0,0,10560,22080.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
49974,0,0,PROD B,0,1,35680.0,0,0,0,56640,31665.666666666668,0,0,38139GHAZIABAD AGENT 1PROD B,0,0,0,2004-06,GHAZIABAD,54720,0,0,8.419263456090652,31445.0,0,0,0,1920,30240.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
50996,0,0,PROD B,0,1,40640.0,0,1920,0,35040,32300.666666666668,0,0,38169GHAZIABAD AGENT 1PROD B,0,0,0,2004-07,GHAZIABAD,36960,0,0,5.34,31469.83333333333,0,0,0,0,54720.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
61094,0,0,PROD B,0,1,47360.0,0,0,0,68160,33667.333333333336,0,0,38200GHAZIABAD AGENT 1PROD B,0,0,0,2004-08,GHAZIABAD,50400,0,0,5.4,34880.0,0,0,0,17760,36960.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
44682,0,0,PROD B,0,1,90560.0,0,35520,0,163200,46339.833333333336,0,0,38231GHAZIABAD AGENT 1PROD B,0,0,0,2004-09,GHAZIABAD,184320,0,0,5.4,63120.0,0,0,0,14400,50400.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
78304,0,0,PROD B,0,1,140640.0,0,0,0,240000,59618.16666666666,0,0,38261GHAZIABAD AGENT 1PROD B,0,0,0,2004-10,GHAZIABAD,187200,0,0,5.4,90640.0,0,0,0,52800,184320.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
33911,0,0,PROD B,0,1,137920.0,0,26400,0,47520,60503.16666666666,0,0,38292GHAZIABAD AGENT 1PROD B,0,0,0,2004-11,GHAZIABAD,42240,0,0,5.4,92640.0,0,0,0,31680,187200.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
92596,0,0,PROD B,0,1,110080.0,0,63360,0,108480,65882.5,0,0,38322GHAZIABAD AGENT 1PROD B,0,0,0,2004-12,GHAZIABAD,100800,0,0,5.4,100320.0,0,0,0,71040,42240.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
57718,0,0,PROD B,0,1,64960.0,0,35520,0,36000,67134.91666666667,0,0,38353GHAZIABAD AGENT 1PROD B,0,0,0,2005-01,GHAZIABAD,51840,0,0,5.4,102800.0,0,0,0,19680,100800.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
116186,0,0,PROD B,0,1,96000.0,0,39360,0,134400,75920.0,0,0,38384GHAZIABAD AGENT 1PROD B,0,0,0,2005-02,GHAZIABAD,135360,0,0,5.4,116960.0,0,0,0,38400,51840.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
45028,0,0,PROD B,0,1,76720.0,0,19200,0,42240,78260.0,0,0,38412GHAZIABAD AGENT 1PROD B,0,0,0,2005-03,GHAZIABAD,42960,0,0,5.4,93400.0,0,0,0,18480,135360.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
116080,0,0,PROD B,0,1,97840.0,0,36960,0,224640,86020.0,0,0,38443GHAZIABAD AGENT 1PROD B,0,0,0,2005-04,GHAZIABAD,115200,0,0,5.4,81400.0,0,0,0,146400,42960.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144792,0,0,PROD B,0,1,120880.0,0,125700,0,79680,100540.0,0,0,38473GHAZIABAD AGENT 1PROD B,0,0,0,2005-05,GHAZIABAD,204480,0,0,5.4,108440.0,0,0,0,900,115200.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
61447,0,0,PROD B,0,1,133920.0,0,450,0,83520,102820.0,0,0,38504GHAZIABAD AGENT 1PROD B,0,0,0,2005-06,GHAZIABAD,82080,0,0,5.4,105320.0,0,0,0,1890,204480.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
72866,0,0,PROD B,0,1,122560.0,0,1890,0,89280,106500.0,0,0,38534GHAZIABAD AGENT 1PROD B,0,0,0,2005-07,GHAZIABAD,81120,0,0,5.4,110200.0,0,0,0,10050,82080.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
159116,0,0,PROD B,0,1,118400.0,0,900,0,192000,118300.0,0,0,38565GHAZIABAD AGENT 1PROD B,0,0,0,2005-08,GHAZIABAD,192000,0,0,5.4,119640.0,0,0,0,900,81120.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
139766,0,0,PROD B,0,1,120640.0,0,450,0,113280,110340.0,0,0,38596GHAZIABAD AGENT 1PROD B,0,0,0,2005-09,GHAZIABAD,88800,0,0,5.4,127280.0,0,0,0,24930,192000.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
202964,0,0,PROD B,0,1,173280.0,0,11460,0,277440,114660.0,0,0,38626GHAZIABAD AGENT 1PROD B,0,0,0,2005-10,GHAZIABAD,239040,0,0,5.4,147920.0,0,0,0,49860,88800.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
162000,0,0,PROD B,0,1,158880.0,0,49860,0,173760,123540.0,0,0,38657GHAZIABAD AGENT 1PROD B,0,0,0,2005-11,GHAZIABAD,148800,0,0,5.4,138640.0,0,0,0,74820,239040.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120000,0,0,PROD B,0,1,153760.0,0,37410,0,89280,121260.0,0,0,38687GHAZIABAD AGENT 1PROD B,0,0,0,2005-12,GHAZIABAD,73440,0,0,5.4,137200.0,0,0,0,53250,148800.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
113162,0,0,PROD B,0,1,95040.0,0,51840,0,139680,122180.0,0,0,38718GHAZIABAD AGENT 1PROD B,0,0,0,2006-01,GHAZIABAD,62880,0,0,5.4,134160.0,0,0,0,128640,73440.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
85943,0,0,PROD B,0,1,68960.0,0,53760,0,96000,116780.0,0,0,38749GHAZIABAD AGENT 1PROD B,0,0,0,2006-02,GHAZIABAD,70560,0,0,5.4,113920.0,0,0,0,79200,62880.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
100124,0,0,PROD B,0,1,60000.0,0,79200,0,48000,117080.0,0,0,38777GHAZIABAD AGENT 1PROD B,0,0,0,2006-03,GHAZIABAD,46560,0,0,5.4,106880.0,0,0,0,80640,70560.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
78684,0,0,PROD B,0,1,66080.0,0,80640,0,67200,114240.0,0,0,38808GHAZIABAD AGENT 1PROD B,0,0,0,2006-04,GHAZIABAD,81120,0,0,5.4,80560.0,0,0,0,66720,46560.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
118462,0,0,PROD B,0,1,75044.0,0,66720,0,76320,105321.0,0,0,38838GHAZIABAD AGENT 1PROD B,0,0,0,2006-05,GHAZIABAD,97452,0,0,5.4,72002.0,0,0,0,45588,81120.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
91575,0,0,PROD B,0,1,93930.66666666669,0,45588,0,94080,107082.66666666669,0,0,38869GHAZIABAD AGENT 1PROD B,0,0,0,2006-06,GHAZIABAD,103220,0,0,5.4,76965.33333333333,0,0,0,36448,97452.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
80764,0,0,PROD B,0,1,98660.66666666669,0,36448,0,59520,108265.16666666669,0,0,38899GHAZIABAD AGENT 1PROD B,0,0,0,2006-07,GHAZIABAD,95310,0,0,5.5,82370.33333333333,0,0,0,658,103220.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134392,0,0,PROD B,0,1,97406.66666666669,0,658,0,164640,100072.66666666669,0,0,38930GHAZIABAD AGENT 1PROD B,0,0,0,2006-08,GHAZIABAD,93690,0,0,5.5,86225.33333333333,0,0,0,71608,95310.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
138218,0,0,PROD B,0,1,117430.0,0,42808,0,226560,106280.16666666669,0,0,38961GHAZIABAD AGENT 1PROD B,0,0,0,2006-09,GHAZIABAD,163290,0,0,5.5,105680.33333333331,0,0,0,106078,93690.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
216597,0,0,PROD B,0,1,117740.0,0,49391,0,48000,94380.16666666669,0,0,38991GHAZIABAD AGENT 1PROD B,0,0,0,2006-10,GHAZIABAD,96240,0,0,5.5,108200.33333333331,0,0,0,1151,163290.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133529,0,0,PROD B,0,1,109950.0,0,1151,0,146400,87840.16666666667,0,0,39022GHAZIABAD AGENT 1PROD B,0,0,0,2006-11,GHAZIABAD,70320,0,0,5.67,103678.33333333331,0,0,0,77231,96240.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
115048,0,0,PROD B,0,1,82880.0,0,72431,0,49920,88560.16666666667,0,0,39052GHAZIABAD AGENT 1PROD B,0,0,0,2006-12,GHAZIABAD,82080,0,0,5.67,100155.0,0,0,0,40271,70320.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,50800.0,0,0,0,0,83320.16666666667,0,0,38078HYDERABAD AGENT 1PROD B,0,0,0,2004-04,HYDERABAD,0,0,0,8.419263456090652,84270.0,0,0,0,0,82080.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,27360.0,0,0,0,0,77440.16666666667,0,0,38108HYDERABAD AGENT 1PROD B,0,0,0,2004-05,HYDERABAD,0,0,0,8.419263456090652,68655.0,0,0,0,0,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,0.0,0,0,0,0,73560.16666666667,0,0,38139HYDERABAD AGENT 1PROD B,0,0,0,2004-06,HYDERABAD,0,0,0,8.419263456090652,41440.0,0,0,0,0,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,0.0,0,0,0,0,66800.16666666667,0,0,38169HYDERABAD AGENT 1PROD B,0,0,0,2004-07,HYDERABAD,0,0,0,8.419263456090652,25400.0,0,0,0,0,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,0.0,0,0,0,0,58679.16666666666,0,0,38200HYDERABAD AGENT 1PROD B,0,0,0,2004-08,HYDERABAD,0,0,0,8.419263456090652,13680.0,0,0,0,0,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,0.0,0,0,0,0,50077.5,0,0,38231HYDERABAD AGENT 1PROD B,0,0,0,2004-09,HYDERABAD,0,0,0,8.419263456090652,0.0,0,0,0,0,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,0.0,0,0,0,0,42135.0,0,0,38261HYDERABAD AGENT 1PROD B,0,0,0,2004-10,HYDERABAD,0,0,0,8.419263456090652,0.0,0,0,0,0,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,0.0,0,0,0,36960,34327.5,0,0,38384HYDERABAD AGENT 1PROD B,0,0,0,2005-02,HYDERABAD,0,0,0,8.419263456090652,0.0,0,0,0,36960,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,0.0,0,0,0,0,20720.0,0,0,38412HYDERABAD AGENT 1PROD B,0,0,0,2005-03,HYDERABAD,0,0,0,8.419263456090652,0.0,0,0,0,0,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,PROD B,0,0,0.0,0,0,0,0,12700.0,0,0,38443HYDERABAD AGENT 1PROD B,0,0,0,2005-04,HYDERABAD,0,0,0,8.419263456090652,0.0,0,0,0,0,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
116160,0,0,PROD B,0,0,29520.0,0,0,0,134400,14220.0,0,0,38473HYDERABAD AGENT 1PROD B,0,0,0,2005-05,HYDERABAD,88560,0,0,5.4,14760.0,0,0,0,45840,0.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
72998,0,0,PROD B,0,0,48320.0,0,45840,0,10560,12080.0,0,0,38504HYDERABAD AGENT 1PROD B,0,0,0,2005-06,HYDERABAD,56400,0,0,5.4,24160.0,0,0,0,0,88560.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
113874,0,0,PROD B,0,0,79920.0,0,0,0,126720,19980.0,0,0,38534HYDERABAD AGENT 1PROD B,0,0,0,2005-07,HYDERABAD,94800,0,0,5.4,39960.0,0,0,0,31920,56400.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
91846,0,0,PROD B,0,0,72900.0,0,31920,0,105600,25605.0,0,0,38565HYDERABAD AGENT 1PROD B,0,0,0,2005-08,HYDERABAD,67500,0,0,5.4,51210.0,0,0,0,70020,94800.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
98922,0,0,PROD B,0,0,72980.0,0,70020,0,29760,30325.0,0,0,38596HYDERABAD AGENT 1PROD B,0,0,0,2005-09,HYDERABAD,56640,0,0,5.4,60650.0,0,0,0,43140,67500.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
167668,0,0,PROD B,0,0,64140.0,0,41880,0,72000,36015.0,0,0,38626HYDERABAD AGENT 1PROD B,0,0,0,2005-10,HYDERABAD,68280,0,0,5.4,72030.0,0,0,0,45600,56640.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
73060,0,0,PROD B,0,0,74120.0,0,45600,0,51840,44135.0,0,0,38657HYDERABAD AGENT 1PROD B,0,0,0,2005-11,HYDERABAD,97440,0,0,5.4,73510.0,0,0,0,0,68280.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
80000,0,0,PROD B,0,0,98240.0,0,0,0,245760,54885.0,0,0,38687HYDERABAD AGENT 1PROD B,0,0,0,2005-12,HYDERABAD,129000,0,0,5.4,85610.0,0,0,0,116760,97440.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
118120,0,0,PROD B,0,0,97960.0,0,116760,0,6720,60505.0,0,0,38718HYDERABAD AGENT 1PROD B,0,0,0,2006-01,HYDERABAD,67440,0,0,5.4,81050.0,0,0,0,56040,129000.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
81784,0,0,PROD B,0,0,83160.0,0,56040,0,86400,64925.0,0,0,38749HYDERABAD AGENT 1PROD B,0,0,0,2006-02,HYDERABAD,53040,0,0,5.4,78640.0,0,0,0,89400,67440.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
61034,0,0,PROD B,0,0,55760.0,0,89400,0,41280,68825.0,0,0,38777HYDERABAD AGENT 1PROD B,0,0,0,2006-03,HYDERABAD,46800,0,0,5.4,77000.0,0,0,0,83880,53040.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
1560,0,0,PROD B,0,0,54500.0,0,83880,0,48960,74130.0,0,0,38808HYDERABAD AGENT 1PROD B,0,0,0,2006-04,HYDERABAD,63660,0,0,5.4,76230.0,0,0,0,69180,46800.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
32300,0,0,PROD B,0,0,65020.0,0,69180,0,48960,73800.0,0,0,38838HYDERABAD AGENT 1PROD B,0,0,0,2006-05,HYDERABAD,84600,0,0,5.4,74090.0,0,0,0,33540,63660.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
48712,0,0,PROD B,0,0,77933.33333333333,0,33540,0,90840,76228.33333333333,0,0,38869HYDERABAD AGENT 1PROD B,0,0,0,2006-06,HYDERABAD,85540,0,0,5.4,66846.66666666667,0,0,0,38840,84600.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
78278,0,0,PROD B,0,0,69660.0,0,38840,0,0,71565.0,0,0,38899HYDERABAD AGENT 1PROD B,0,0,0,2006-07,HYDERABAD,38840,0,0,5.4,62080.0,0,0,0,0,85540.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
110082,0,0,PROD B,0,0,68980.0,0,0,0,126720,72820.0,0,0,38930HYDERABAD AGENT 1PROD B,0,0,0,2006-08,HYDERABAD,82560,0,0,5.5,67000.0,0,0,0,44160,38840.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
82848,0,0,PROD B,0,0,72946.66666666667,0,44160,0,53280,76220.0,0,0,38961HYDERABAD AGENT 1PROD B,0,0,0,2006-09,HYDERABAD,97440,0,0,5.5,75440.0,0,0,0,0,82560.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
86286,0,0,PROD B,0,0,78600.0,0,0,0,89280,75180.0,0,0,38991HYDERABAD AGENT 1PROD B,0,0,0,2006-10,HYDERABAD,55800,0,0,5.5,74130.0,0,0,0,33480,97440.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
136310,0,0,PROD B,0,0,64660.0,0,33480,0,38400,70455.0,0,0,39022HYDERABAD AGENT 1PROD B,0,0,0,2006-11,HYDERABAD,40740,0,0,5.67,66820.0,0,0,0,31140,55800.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
185142,0,0,PROD B,0,0,61160.0,0,31140,0,85560,66950.0,0,0,39052HYDERABAD AGENT 1PROD B,0,0,0,2006-12,HYDERABAD,86940,0,0,5.67,67053.33333333333,0,0,0,29760,40740.0,1,CPMNT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
16896,0,0,PROD B,0,0,46400.0,0,0,0,12000,62290.0,0,0,38078KANPUR AGENT 1PROD B,0,0,0,2004-04,KANPUR,11520,0,1,8.419263456090652,62500.0,0,0,0,480,86940.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
48944,0,0,PROD B,0,0,33940.0,0,0,0,27840,58150.0,0,0,38108KANPUR AGENT 1PROD B,0,0,0,2004-05,KANPUR,3360,0,1,8.419263456090652,49300.0,0,0,0,24480,11520.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
84000,0,0,PROD B,0,0,8480.0,0,24480,0,18720,55130.0,0,0,38139KANPUR AGENT 1PROD B,0,0,0,2004-06,KANPUR,10560,0,1,8.419263456090652,34820.0,0,0,0,32640,3360.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
163726,0,0,PROD B,0,0,12480.0,0,32640,0,29280,51785.0,0,0,38169KANPUR AGENT 1PROD B,0,0,0,2004-07,KANPUR,23520,0,1,8.419263456090652,29440.0,0,0,0,38400,10560.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
53918,0,0,PROD B,0,0,18080.0,0,38400,0,11520,46415.0,0,0,38200KANPUR AGENT 1PROD B,0,0,0,2004-08,KANPUR,20160,0,1,5.34,26010.0,0,0,0,29760,23520.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
71726,0,0,PROD B,0,0,31680.0,0,29760,0,71040,43566.66666666666,0,0,38231KANPUR AGENT 1PROD B,0,0,0,2004-09,KANPUR,51360,0,1,5.4,20080.0,0,0,0,49440,20160.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
48940,0,0,PROD B,0,0,42720.0,0,49440,0,11520,45050.0,0,0,38261KANPUR AGENT 1PROD B,0,0,0,2004-10,KANPUR,56640,0,1,5.4,27600.0,0,0,0,4320,51360.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
29389,0,0,PROD B,0,0,48800.0,0,4320,0,75360,41370.0,0,0,38292KANPUR AGENT 1PROD B,0,0,0,2004-11,KANPUR,38400,0,1,5.4,33440.0,0,0,0,41280,56640.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
24547,0,0,PROD B,0,0,44160.0,0,41280,0,24000,36370.0,0,0,38322KANPUR AGENT 1PROD B,0,0,0,2004-12,KANPUR,37440,0,1,5.4,37920.0,0,0,0,27840,38400.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
31514,0,0,PROD B,0,0,40800.0,0,27834,0,57600,35600.0,0,0,38353KANPUR AGENT 1PROD B,0,0,0,2005-01,KANPUR,46560,0,1,5.4,41760.0,0,0,0,38874,37440.0,1,CPMNT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
